,stock_code,release_date,report_year
7424,01676.HK,2021-07-23,2020
7425,09968.HK,2021-07-23,2020
7426,01259.HK,2021-07-23,2020
7427,02120.HK,2021-07-23,2020
7428,02098.HK,2021-07-23,2020
7429,01995.HK,2021-07-23,2020
7430,00397.HK,2021-07-23,2020
7431,01820.HK,2021-07-23,2020
7432,00425.HK,2021-07-23,2020
7433,00663.HK,2021-07-23,2020
7434,06668.HK,2021-07-23,2020
7435,01252.HK,2021-07-23,2020
7436,01165.HK,2021-07-23,2020
7437,03778.HK,2021-07-23,2020
7438,01172.HK,2021-07-23,2021
7439,09977.HK,2021-07-23,2020
7440,02158.HK,2021-07-23,2021
7441,02341.HK,2021-07-23,2020
7442,01028.HK,2021-07-23,2020
7443,00784.HK,2021-07-23,2021
7444,01942.HK,2021-07-23,2020
7445,00524.HK,2021-07-23,2020
7446,01182.HK,2021-07-23,2020
7447,01293.HK,2021-07-23,2020
7448,01483.HK,2021-07-23,2020
7449,00589.HK,2021-07-23,2020
7450,06618.HK,2021-07-23,2020
7451,02616.HK,2021-07-23,2020
7452,00970.HK,2021-07-23,2021
7453,00567.HK,2021-07-23,2020
7454,03363.HK,2021-07-23,2020
7455,03666.HK,2021-07-26,2020
7456,01400.HK,2021-07-26,2020
7457,00205.HK,2021-07-26,2020
7458,01837.HK,2021-07-26,2020
7459,01225.HK,2021-07-26,2020
7460,00895.HK,2021-07-26,2020
7461,02266.HK,2021-07-26,2020
7462,02668.HK,2021-07-26,2020
7463,01198.HK,2021-07-26,2020
7464,03878.HK,2021-07-26,2021
7465,02142.HK,2021-07-26,2020
7466,00951.HK,2021-07-26,2020
7467,01250.HK,2021-07-26,2020
7468,01316.HK,2021-07-26,2020
7469,01613.HK,2021-07-26,2021
7470,00599.HK,2021-07-26,2021
7471,00981.HK,2021-07-26,2020
7472,01499.HK,2021-07-26,2021
7473,03600.HK,2021-07-26,2020
7474,03638.HK,2021-07-26,2021
7475,01982.HK,2021-07-26,2021
7476,00398.HK,2021-07-26,2021
7477,08425.HK,2021-07-26,2021
7478,06998.HK,2021-07-26,2020
7479,00298.HK,2021-07-26,2021
7480,06193.HK,2021-07-26,2020
7481,01917.HK,2021-07-26,2020
7482,02131.HK,2021-07-26,2020
7483,00685.HK,2021-07-26,2020
7484,01460.HK,2021-07-26,2020
7485,00989.HK,2021-07-26,2020
7486,01094.HK,2021-07-27,2020
7487,01617.HK,2021-07-27,2020
7488,01239.HK,2021-07-27,2020
7489,01285.HK,2021-07-27,2020
7490,00467.HK,2021-07-27,2020
7491,00638.HK,2021-07-27,2021
7492,01117.HK,2021-07-27,2020
7493,00096.HK,2021-07-27,2020
7494,03348.HK,2021-07-27,2020
7495,09666.HK,2021-07-27,2020
7496,00547.HK,2021-07-27,2020
7497,02682.HK,2021-07-27,2021
7498,01939.HK,2021-07-27,2021
7499,00853.HK,2021-07-27,2020
7500,01468.HK,2021-07-27,2021
7501,00621.HK,2021-07-27,2021
7502,06123.HK,2021-07-27,2020
7503,01851.HK,2021-07-27,2020
7504,00604.HK,2021-07-27,2020
7505,02161.HK,2021-07-27,2021
7506,00401.HK,2021-07-27,2020
7507,00858.HK,2021-07-27,2021
7508,06622.HK,2021-07-27,2020
7509,00426.HK,2021-07-27,2020
7510,01545.HK,2021-07-27,2020
7511,00677.HK,2021-07-27,2021
7512,03990.HK,2021-07-27,2020
7513,00199.HK,2021-07-27,2020
7514,02329.HK,2021-07-28,2020
7515,03963.HK,2021-07-28,2021
7516,00370.HK,2021-07-28,2020
7517,00694.HK,2021-07-28,2020
7518,01189.HK,2021-07-28,2020
7519,00828.HK,2021-07-28,2020
7520,00802.HK,2021-07-28,2020
7521,01865.HK,2021-07-28,2021
7522,01895.HK,2021-07-28,2020
7523,01134.HK,2021-07-28,2020
7524,03398.HK,2021-07-28,2020
7525,01815.HK,2021-07-28,2020
7526,01124.HK,2021-07-28,2020
7527,01463.HK,2021-07-28,2020
7528,01160.HK,2021-07-28,2020
7529,00815.HK,2021-07-28,2020
7530,01796.HK,2021-07-28,2021
7531,06133.HK,2021-07-28,2020
7532,00845.HK,2021-07-28,2020
7533,00278.HK,2021-07-28,2021
7534,00367.HK,2021-07-28,2021
7535,02132.HK,2021-07-28,2021
7536,00789.HK,2021-07-28,2020
7537,02031.HK,2021-07-28,2020
7538,01557.HK,2021-07-28,2021
7539,00595.HK,2021-07-28,2021
7540,01060.HK,2021-07-28,2020
7541,00211.HK,2021-07-28,2020
7542,01632.HK,2021-07-28,2021
7543,00497.HK,2021-07-28,2021
7544,00258.HK,2021-07-28,2020
7545,08056.HK,2021-07-28,2020
7546,01620.HK,2021-07-29,2020
7547,01260.HK,2021-07-29,2021
7548,06858.HK,2021-07-29,2020
7549,00120.HK,2021-07-29,2020
7550,01591.HK,2021-07-29,2021
7551,00078.HK,2021-07-29,2020
7552,01539.HK,2021-07-29,2020
7553,02708.HK,2021-07-29,2021
7554,00355.HK,2021-07-29,2020
7555,08118.HK,2021-07-29,2021
7556,02263.HK,2021-07-29,2020
7557,00608.HK,2021-07-29,2020
7558,00214.HK,2021-07-29,2021
7559,00617.HK,2021-07-29,2020
7560,00444.HK,2021-07-29,2021
7561,00269.HK,2021-07-29,2021
7562,01556.HK,2021-07-29,2020
7563,00328.HK,2021-07-29,2021
7564,00385.HK,2021-07-29,2020
7565,01801.HK,2021-07-29,2020
7566,00037.HK,2021-07-29,2021
7567,00736.HK,2021-07-29,2021
7568,00381.HK,2021-07-29,2020
7569,00290.HK,2021-07-29,2021
7570,00723.HK,2021-07-29,2020
7571,02230.HK,2021-07-29,2021
7572,00313.HK,2021-07-29,2021
7573,00104.HK,2021-07-29,2021
7574,00129.HK,2021-07-29,2021
7575,00292.HK,2021-07-29,2021
7576,00938.HK,2021-07-29,2021
7577,00969.HK,2021-07-30,2020
7578,01282.HK,2021-07-30,2020
7579,03933.HK,2021-07-30,2020
7580,00039.HK,2021-07-30,2020
7581,08159.HK,2021-07-30,2020
7582,00493.HK,2021-07-30,2020
7583,02233.HK,2021-07-30,2020
7584,01328.HK,2021-07-30,2020
7585,01115.HK,2021-07-30,2020
7586,01536.HK,2021-07-30,2020
7587,00931.HK,2021-07-30,2020
7588,01076.HK,2021-07-30,2020
7589,01580.HK,2021-07-30,2020
7590,00279.HK,2021-07-30,2020
7591,00738.HK,2021-07-30,2021
7592,01961.HK,2021-07-30,2020
7593,00412.HK,2021-07-30,2020
7594,01210.HK,2021-07-30,2020
7595,00986.HK,2021-07-30,2020
7596,01586.HK,2021-07-30,2020
7597,01657.HK,2021-07-30,2021
7598,00986.HK,2021-07-30,2021
7599,00727.HK,2021-07-30,2020
7600,02322.HK,2021-07-30,2021
7601,00673.HK,2021-07-30,2021
7602,01653.HK,2021-07-30,2021
7603,01647.HK,2021-07-30,2021
7604,00574.HK,2021-07-30,2020
7605,00485.HK,2021-07-30,2021
7606,00309.HK,2021-07-30,2020
7607,06893.HK,2021-07-30,2020
7608,00681.HK,2021-08-01,2020
7609,00596.HK,2021-08-02,2020
7610,00923.HK,2021-08-02,2021
7611,00179.HK,2021-08-05,2021
7612,01188.HK,2021-08-05,2020
7613,08065.HK,2021-08-05,2020
7614,08080.HK,2021-08-09,2020
7615,00476.HK,2021-08-12,2021
7616,01867.HK,2021-08-13,2021
7617,01382.HK,2021-08-13,2020
7618,08507.HK,2021-08-13,2021
7619,08149.HK,2021-08-13,2021
7620,08130.HK,2021-08-16,2021
7621,02326.HK,2021-08-16,2020
7622,01718.HK,2021-08-16,2020
7623,01682.HK,2021-08-16,2021
7624,08225.HK,2021-08-19,2020
7625,01455.HK,2021-08-19,2020
7626,08295.HK,2021-08-19,2020
7627,01633.HK,2021-08-20,2021
7628,00417.HK,2021-08-20,2020
7629,01662.HK,2021-08-20,2020
7630,03830.HK,2021-08-20,2021
7631,01439.HK,2021-08-23,2020
7632,01373.HK,2021-08-23,2021
7633,01466.HK,2021-08-23,2021
7634,01943.HK,2021-08-24,2021
7635,08428.HK,2021-08-25,2021
7636,08417.HK,2021-08-25,2021
7637,00223.HK,2021-08-25,2021
7638,00948.HK,2021-08-25,2021
7639,00403.HK,2021-08-26,2020
7640,01150.HK,2021-08-26,2020
7641,01825.HK,2021-08-27,2020
7642,01933.HK,2021-08-27,2021
7643,00125.HK,2021-08-27,2020
7644,00276.HK,2021-08-27,2021
7645,01213.HK,2021-08-27,2020
7646,00932.HK,2021-08-27,2020
7647,08222.HK,2021-08-27,2020
7648,08023.HK,2021-08-27,2021
7649,00992.HK,2021-08-27,2020
7650,03789.HK,2021-08-30,2021
7651,00384.HK,2021-08-30,2020
7652,00224.HK,2021-08-30,2020
7653,01220.HK,2021-08-30,2020
7654,06889.HK,2021-08-30,2021
7655,01850.HK,2021-08-30,2021
7656,01283.HK,2021-08-30,2021
7657,00060.HK,2021-08-31,2021
7658,08447.HK,2021-08-31,2021
7659,00374.HK,2021-08-31,2021
7660,00919.HK,2021-08-31,2020
7661,08620.HK,2021-08-31,2021
7662,01703.HK,2021-08-31,2021
7663,01859.HK,2021-08-31,2020
7664,00262.HK,2021-08-31,2021
7665,01185.HK,2021-08-31,2020
7666,02221.HK,2021-08-31,2020
7667,03998.HK,2021-08-31,2020
7668,00057.HK,2021-08-31,2020
7669,01243.HK,2021-08-31,2021
7670,06808.HK,2021-08-31,2020
7671,00794.HK,2021-08-31,2021
7672,00918.HK,2021-08-31,2020
7673,01222.HK,2021-08-31,2021
7674,01245.HK,2021-08-31,2021
7675,00897.HK,2021-08-31,2021
7676,00149.HK,2021-08-31,2021
7677,05755.HK,2021-08-31,2021
7678,08412.HK,2021-08-31,2021
7679,01271.HK,2021-08-31,2020
7680,00257.HK,2021-08-31,2021
7681,08347.HK,2021-08-31,2021
7682,02221.HK,2021-09-03,2021
7683,08268.HK,2021-09-03,2021
7684,08017.HK,2021-09-06,2020
7685,01621.HK,2021-09-06,2020
7686,00557.HK,2021-09-07,2020
7687,00526.HK,2021-09-08,2021
7688,00797.HK,2021-09-09,2020
7689,08269.HK,2021-09-10,2021
7690,08200.HK,2021-09-10,2021
7691,00899.HK,2021-09-10,2021
7692,00343.HK,2021-09-13,2021
7693,00993.HK,2021-09-14,2020
7694,00035.HK,2021-09-15,2021
7695,00321.HK,2021-09-16,2021
7696,08609.HK,2021-09-16,2021
7697,02113.HK,2021-09-16,2021
7698,01797.HK,2021-09-16,2021
7699,01757.HK,2021-09-16,2020
7700,08220.HK,2021-09-17,2020
7701,03306.HK,2021-09-17,2020
7702,08143.HK,2021-09-17,2020
7703,08319.HK,2021-09-17,2021
7704,00159.HK,2021-09-17,2021
7705,08367.HK,2021-09-20,2021
7706,03680.HK,2021-09-20,2020
7707,08096.HK,2021-09-21,2021
7708,00474.HK,2021-09-21,2020
7709,01341.HK,2021-09-21,2020
7710,00674.HK,2021-09-23,2021
7711,08545.HK,2021-09-23,2021
7712,01221.HK,2021-09-23,2021
7713,00896.HK,2021-09-24,2020
7714,08341.HK,2021-09-24,2021
7715,01686.HK,2021-09-24,2020
7716,01323.HK,2021-09-24,2020
7717,00030.HK,2021-09-24,2020
7718,08072.HK,2021-09-24,2020
7719,00167.HK,2021-09-27,2021
7720,00973.HK,2021-09-27,2021
7721,08487.HK,2021-09-28,2020
7722,01660.HK,2021-09-28,2021
7723,08201.HK,2021-09-28,2021
7724,08057.HK,2021-09-28,2020
7725,01841.HK,2021-09-28,2020
7726,02153.HK,2021-09-28,2021
7727,00204.HK,2021-09-28,2021
7728,01496.HK,2021-09-28,2021
7729,08277.HK,2021-09-28,2021
7730,08103.HK,2021-09-28,2021
7731,00712.HK,2021-09-29,2021
7732,08316.HK,2021-09-29,2021
7733,08156.HK,2021-09-29,2021
7734,08250.HK,2021-09-29,2021
7735,08356.HK,2021-09-29,2020
7736,08221.HK,2021-09-29,2021
7737,08315.HK,2021-09-29,2021
7738,08111.HK,2021-09-29,2021
7739,08496.HK,2021-09-29,2020
7740,00042.HK,2021-09-29,2021
7741,08041.HK,2021-09-29,2021
7742,01470.HK,2021-09-29,2021
7743,08193.HK,2021-09-29,2021
7744,08456.HK,2021-09-29,2020
7745,08047.HK,2021-09-30,2020
7746,08299.HK,2021-09-30,2020
7747,08516.HK,2021-09-30,2021
7748,08320.HK,2021-09-30,2021
7749,08020.HK,2021-09-30,2020
7750,08395.HK,2021-09-30,2021
7751,08067.HK,2021-09-30,2021
7752,00280.HK,2021-09-30,2021
7753,08262.HK,2021-09-30,2021
7754,01319.HK,2021-09-30,2021
7755,01393.HK,2021-10-03,2020
7756,00435.HK,2021-10-04,2020
7757,08195.HK,2021-10-05,2021
7758,00146.HK,2021-10-06,2020
7759,00411.HK,2021-10-06,2021
7760,02189.HK,2021-10-07,2021
7761,00627.HK,2021-10-08,2020
7762,00518.HK,2021-10-08,2021
7763,09998.HK,2021-10-08,2021
7764,01559.HK,2021-10-08,2021
7765,01830.HK,2021-10-11,2021
7766,01726.HK,2021-10-11,2021
7767,00684.HK,2021-10-11,2020
7768,01709.HK,2021-10-11,2020
7769,00333.HK,2021-10-12,2021
7770,00475.HK,2021-10-12,2020
7771,03395.HK,2021-10-13,2020
7772,01360.HK,2021-10-15,2020
7773,00591.HK,2021-10-15,2021
7774,02368.HK,2021-10-15,2021
7775,00959.HK,2021-10-15,2021
7776,01229.HK,2021-10-18,2020
7777,01050.HK,2021-10-18,2020
7778,00259.HK,2021-10-18,2020
7779,00491.HK,2021-10-18,2020
7780,01655.HK,2021-10-18,2021
7781,01716.HK,2021-10-18,2021
7782,01047.HK,2021-10-19,2021
7783,01903.HK,2021-10-19,2021
7784,01142.HK,2021-10-19,2021
7785,00659.HK,2021-10-20,2021
7786,00213.HK,2021-10-20,2021
7787,00126.HK,2021-10-21,2021
7788,01023.HK,2021-10-21,2021
7789,01429.HK,2021-10-21,2020
7790,00131.HK,2021-10-21,2021
7791,02211.HK,2021-10-21,2020
7792,00682.HK,2021-10-21,2020
7793,01166.HK,2021-10-21,2021
7794,01348.HK,2021-10-21,2021
7795,00052.HK,2021-10-21,2020
7796,00252.HK,2021-10-22,2020
7797,02138.HK,2021-10-22,2021
7798,00855.HK,2021-10-22,2021
7799,08321.HK,2021-10-22,2021
7800,00017.HK,2021-10-22,2021
7801,00722.HK,2021-10-22,2021
7802,01009.HK,2021-10-22,2020
7803,02293.HK,2021-10-22,2021
7804,01673.HK,2021-10-24,2021
7805,01226.HK,2021-10-25,2020
7806,01723.HK,2021-10-25,2021
7807,01752.HK,2021-10-25,2021
7808,00216.HK,2021-10-25,2020
7809,00558.HK,2021-10-25,2020
7810,06828.HK,2021-10-25,2020
7811,01314.HK,2021-10-25,2021
7812,00160.HK,2021-10-25,2020
7813,01627.HK,2021-10-26,2021
7814,08283.HK,2021-10-26,2020
7815,00130.HK,2021-10-26,2021
7816,01472.HK,2021-10-26,2021
7817,00332.HK,2021-10-26,2020
7818,01955.HK,2021-10-26,2020
7819,00183.HK,2021-10-26,2021
7820,01173.HK,2021-10-26,2021
7821,01315.HK,2021-10-27,2021
7822,00029.HK,2021-10-27,2020
7823,00164.HK,2021-10-27,2021
7824,01443.HK,2021-10-27,2021
7825,01082.HK,2021-10-27,2021
7826,00306.HK,2021-10-27,2020
7827,01104.HK,2021-10-27,2021
7828,01843.HK,2021-10-27,2021
7829,03626.HK,2021-10-27,2021
7830,01195.HK,2021-10-27,2021
7831,03893.HK,2021-10-27,2021
7832,01326.HK,2021-10-27,2020
7833,00399.HK,2021-10-28,2020
7834,00375.HK,2021-10-28,2020
7835,08021.HK,2021-10-28,2020
7836,00519.HK,2021-10-28,2021
7837,01667.HK,2021-10-28,2020
7838,01340.HK,2021-10-28,2020
7839,00022.HK,2021-10-28,2021
7840,00721.HK,2021-10-28,2021
7841,01419.HK,2021-10-28,2021
7842,01975.HK,2021-10-28,2020
7843,00495.HK,2021-10-28,2021
7844,00997.HK,2021-10-28,2021
7845,00559.HK,2021-10-28,2021
7846,00841.HK,2021-10-28,2021
7847,01046.HK,2021-10-28,2021
7848,01889.HK,2021-10-29,2019
7849,01566.HK,2021-10-29,2021
7850,08238.HK,2021-10-29,2020
7851,00736.HK,2021-10-29,2020
7852,08029.HK,2021-10-29,2020
7853,00294.HK,2021-10-29,2020
7854,00033.HK,2021-10-29,2021
7855,00565.HK,2021-10-29,2021
7856,00070.HK,2021-10-29,2021
7857,00040.HK,2021-10-29,2020
7858,00979.HK,2021-10-29,2020
7859,00391.HK,2021-10-29,2021
7860,01889.HK,2021-10-29,2020
7861,00193.HK,2021-11-03,2021
7862,03800.HK,2021-11-03,2020
7863,01775.HK,2021-11-05,2021
7864,01960.HK,2021-11-09,2021
7865,01653.HK,2021-11-09,2021
7866,00745.HK,2021-11-10,2021
7867,01310.HK,2021-11-11,2021
7868,01002.HK,2021-11-12,2020
7869,00243.HK,2021-11-12,2021
7870,02799.HK,2021-11-17,2020
7871,00571.HK,2021-11-17,2021
7872,01125.HK,2021-11-17,2021
7873,00191.HK,2021-11-17,2021
7874,40782.HK,2021-11-17,2021
7875,00488.HK,2021-11-17,2021
7876,00122.HK,2021-11-18,2020
7877,08645.HK,2021-11-19,2020
7878,00188.HK,2021-11-22,2021
7879,02882.HK,2021-11-23,2021
7880,01079.HK,2021-11-23,2021
7881,02282.HK,2021-11-25,2020
7882,00083.HK,2021-11-26,2021
7883,00247.HK,2021-11-26,2021
7884,02309.HK,2021-11-26,2021
7885,02033.HK,2021-11-26,2021
7886,08475.HK,2021-11-26,2020
7887,00092.HK,2021-11-29,2021
7888,00513.HK,2021-11-29,2021
7889,00331.HK,2021-11-29,2020
7890,01059.HK,2021-11-29,2021
7891,00862.HK,2021-11-29,2021
7892,01849.HK,2021-11-29,2021
7893,08013.HK,2021-11-29,2021
7894,00825.HK,2021-11-29,2021
7895,00197.HK,2021-11-30,2020
7896,00053.HK,2021-11-30,2021
7897,00315.HK,2021-11-30,2020
7898,08427.HK,2021-11-30,2021
7899,40130.HK,2021-11-30,2020
7900,00016.HK,2021-11-30,2020
7901,40217.HK,2021-11-30,2020
7902,01130.HK,2021-11-30,2021
7903,05807.HK,2021-11-30,2020
7904,01756.HK,2021-12-21,2021
7905,00353.HK,2021-12-23,2020
7906,00994.HK,2021-12-24,2020
7907,00839.HK,2021-12-28,2020
7908,08422.HK,2021-12-28,2020
7909,02102.HK,2021-12-29,2021
7910,01969.HK,2021-12-29,2021
7911,08093.HK,2021-12-30,2021
7912,02863.HK,2021-12-30,2021
7913,00362.HK,2021-12-31,2021
7914,00731.HK,2021-12-31,2021
7915,01765.HK,2021-12-31,2021
7916,08168.HK,2021-12-31,2021
7917,00731.HK,2021-12-31,2020
7918,01721.HK,2022-01-06,2020
7919,00618.HK,2022-01-12,2020
7920,01161.HK,2022-01-13,2021
7921,02175.HK,2022-01-24,2021
7922,01611.HK,2022-01-25,2021
7923,00756.HK,2022-01-26,2021
7924,01317.HK,2022-01-26,2021
7925,01773.HK,2022-01-26,2021
7926,00860.HK,2022-01-27,2021
7927,02001.HK,2022-01-27,2021
7928,01449.HK,2022-01-27,2021
7929,08383.HK,2022-01-28,2021
7930,00717.HK,2022-01-28,2020
7931,08366.HK,2022-01-28,2021
7932,01890.HK,2022-01-28,2021
7933,03928.HK,2022-01-31,2020
7934,06068.HK,2022-01-31,2021
7935,00382.HK,2022-01-31,2021
7936,01565.HK,2022-01-31,2021
7937,06169.HK,2022-01-31,2021
7938,01593.HK,2022-01-31,2021
7939,02324.HK,2022-02-04,2020
7940,08451.HK,2022-02-08,2021
7941,01953.HK,2022-02-24,2021
7942,08131.HK,2022-02-25,2021
7943,06163.HK,2022-02-25,2021
7944,08007.HK,2022-02-28,2021
7945,01730.HK,2022-02-28,2021
7946,08450.HK,2022-02-28,2020
7947,00763.HK,2022-03-08,2021
7948,00002.HK,2022-03-11,2021
7949,02343.HK,2022-03-11,2021
7950,08186.HK,2022-03-11,2020
7951,01299.HK,2022-03-11,2021
7952,00388.HK,2022-03-14,2021
7953,01523.HK,2022-03-16,2021
7954,02778.HK,2022-03-16,2021
7955,02318.HK,2022-03-17,2021
7956,01816.HK,2022-03-17,2021
7957,01308.HK,2022-03-18,2021
7958,01970.HK,2022-03-18,2021
7959,03918.HK,2022-03-18,2021
7960,03968.HK,2022-03-18,2021
7961,00874.HK,2022-03-18,2021
7962,06865.HK,2022-03-21,2021
7963,00874.HK,2022-03-21,2021
7964,02600.HK,2022-03-22,2021
7965,08348.HK,2022-03-22,2021
7966,00869.HK,2022-03-23,2021
7967,00635.HK,2022-03-23,2021
7968,00929.HK,2022-03-23,2021
7969,00806.HK,2022-03-23,2021
7970,08215.HK,2022-03-23,2021
7971,00323.HK,2022-03-23,2021
7972,00338.HK,2022-03-23,2021
7973,08357.HK,2022-03-23,2021
7974,06178.HK,2022-03-24,2021
7975,08059.HK,2022-03-24,2021
7976,00005.HK,2022-03-24,2021
7977,00737.HK,2022-03-24,2021
7978,02383.HK,2022-03-24,2021
7979,02628.HK,2022-03-24,2021
7980,08483.HK,2022-03-24,2021
7981,00998.HK,2022-03-24,2021
7982,01071.HK,2022-03-25,2021
7983,06869.HK,2022-03-25,2021
7984,03866.HK,2022-03-25,2021
7985,03969.HK,2022-03-25,2021
7986,02208.HK,2022-03-25,2021
7987,00914.HK,2022-03-25,2021
7988,08521.HK,2022-03-25,2021
7989,40610.HK,2022-03-25,2021
7990,40724.HK,2022-03-25,2021
7991,01112.HK,2022-03-25,2021
7992,03328.HK,2022-03-25,2021
7993,02678.HK,2022-03-25,2021
7994,00797.HK,2022-03-25,2021
7995,01329.HK,2022-03-25,2021
7996,06818.HK,2022-03-25,2021
7997,01088.HK,2022-03-27,2021
7998,00358.HK,2022-03-27,2021
7999,06099.HK,2022-03-27,2021
8000,00386.HK,2022-03-27,2021
8001,08331.HK,2022-03-27,2021
8002,02039.HK,2022-03-28,2021
8003,02068.HK,2022-03-28,2021
8004,08349.HK,2022-03-28,2021
8005,08257.HK,2022-03-28,2021
8006,06030.HK,2022-03-28,2021
8007,00027.HK,2022-03-28,2021
8008,00752.HK,2022-03-28,2021
8009,08481.HK,2022-03-28,2021
8010,08627.HK,2022-03-28,2021
8011,01876.HK,2022-03-28,2021
8012,40284.HK,2022-03-29,2021
8013,05802.HK,2022-03-29,2021
8014,04432.HK,2022-03-29,2021
8015,00939.HK,2022-03-29,2021
8016,01988.HK,2022-03-29,2021
8017,08500.HK,2022-03-29,2021
8018,01905.HK,2022-03-29,2021
8019,08112.HK,2022-03-29,2021
8020,01983.HK,2022-03-29,2021
8021,03898.HK,2022-03-29,2021
8022,06837.HK,2022-03-29,2021
8023,00991.HK,2022-03-29,2021
8024,08657.HK,2022-03-29,2021
8025,01211.HK,2022-03-29,2021
8026,04619.HK,2022-03-29,2021
8027,02333.HK,2022-03-29,2021
8028,02016.HK,2022-03-29,2021
8029,08526.HK,2022-03-29,2021
8030,08536.HK,2022-03-29,2021
8031,08313.HK,2022-03-29,2021
8032,08146.HK,2022-03-29,2021
8033,01336.HK,2022-03-29,2021
8034,08120.HK,2022-03-29,2021
8035,08540.HK,2022-03-29,2021
8036,03988.HK,2022-03-29,2021
8037,08107.HK,2022-03-29,2021
8038,00598.HK,2022-03-29,2021
8039,01033.HK,2022-03-29,2021
8040,01618.HK,2022-03-29,2021
8041,00548.HK,2022-03-29,2021
8042,08403.HK,2022-03-30,2021
8043,03958.HK,2022-03-30,2021
8044,08083.HK,2022-03-30,2021
8045,01053.HK,2022-03-30,2021
8046,08196.HK,2022-03-30,2021
8047,08429.HK,2022-03-30,2021
8048,08480.HK,2022-03-30,2021
8049,02611.HK,2022-03-30,2021
8050,08117.HK,2022-03-30,2021
8051,08052.HK,2022-03-30,2021
8052,08151.HK,2022-03-30,2021
8053,04620.HK,2022-03-30,2021
8054,08227.HK,2022-03-30,2021
8055,01288.HK,2022-03-30,2021
8056,01398.HK,2022-03-30,2021
8057,08126.HK,2022-03-30,2021
8058,00390.HK,2022-03-30,2021
8059,00788.HK,2022-03-30,2021
8060,06881.HK,2022-03-30,2021
8061,00042.HK,2022-03-30,2021
8062,03618.HK,2022-03-30,2021
8063,01658.HK,2022-03-30,2021
8064,01055.HK,2022-03-30,2021
8065,02218.HK,2022-03-30,2021
8066,01171.HK,2022-03-30,2021
8067,06196.HK,2022-03-30,2021
8068,01776.HK,2022-03-30,2021
8069,06806.HK,2022-03-30,2021
8070,03908.HK,2022-03-30,2021
8071,08310.HK,2022-03-30,2021
8072,06886.HK,2022-03-30,2021
8073,00921.HK,2022-03-30,2021
8074,00347.HK,2022-03-30,2021
8075,08502.HK,2022-03-30,2021
8076,03996.HK,2022-03-30,2021
8077,01330.HK,2022-03-30,2021
8078,01742.HK,2022-03-30,2021
8079,02163.HK,2022-03-30,2021
8080,08547.HK,2022-03-30,2021
8081,01257.HK,2022-03-30,2021
8082,08163.HK,2022-03-30,2021
8083,08162.HK,2022-03-30,2021
8084,08612.HK,2022-03-30,2021
8085,08198.HK,2022-03-30,2021
8086,08239.HK,2022-03-30,2021
8087,08490.HK,2022-03-30,2021
8088,08622.HK,2022-03-30,2021
8089,08123.HK,2022-03-30,2021
8090,08271.HK,2022-03-30,2021
8091,08279.HK,2022-03-30,2021
8092,08311.HK,2022-03-30,2021
8093,08621.HK,2022-03-30,2021
8094,00014.HK,2022-03-30,2021
8095,00107.HK,2022-03-30,2021
8096,08405.HK,2022-03-30,2021
8097,08426.HK,2022-03-30,2021
8098,01217.HK,2022-03-30,2021
8099,08525.HK,2022-03-30,2021
8100,00525.HK,2022-03-30,2021
8101,08308.HK,2022-03-30,2021
8102,08471.HK,2022-03-30,2021
8103,08249.HK,2022-03-30,2021
8104,08420.HK,2022-03-30,2021
8105,08051.HK,2022-03-30,2021
8106,08375.HK,2022-03-30,2021
8107,08406.HK,2022-03-30,2021
8108,00576.HK,2022-03-31,2021
8109,00432.HK,2022-03-31,2021
8110,08037.HK,2022-03-31,2021
8111,08368.HK,2022-03-31,2021
8112,00857.HK,2022-03-31,2021
8113,40761.HK,2022-03-31,2021
8114,40526.HK,2022-03-31,2021
8115,08340.HK,2022-03-31,2021
8116,00819.HK,2022-03-31,2021
8117,01126.HK,2022-03-31,2021
8118,08362.HK,2022-03-31,2021
8119,08267.HK,2022-03-31,2021
8120,08048.HK,2022-03-31,2021
8121,08006.HK,2022-03-31,2021
8122,08419.HK,2022-03-31,2021
8123,08082.HK,2022-03-31,2021
8124,01963.HK,2022-03-31,2021
8125,08019.HK,2022-03-31,2021
8126,00008.HK,2022-03-31,2021
8127,01583.HK,2022-03-31,2021
8128,02238.HK,2022-03-31,2021
8129,06066.HK,2022-03-31,2021
8130,08070.HK,2022-03-31,2021
8131,08042.HK,2022-03-31,2021
8132,08437.HK,2022-03-31,2021
8133,08402.HK,2022-03-31,2021
8134,06058.HK,2022-03-31,2021
8135,08527.HK,2022-03-31,2021
8136,08169.HK,2022-03-31,2021
8137,00536.HK,2022-03-31,2021
8138,06823.HK,2022-03-31,2021
8139,00174.HK,2022-03-31,2021
8140,08071.HK,2022-03-31,2021
8141,00867.HK,2022-03-31,2021
8142,00045.HK,2022-03-31,2021
8143,00045.HK,2022-03-31,2021
8144,02886.HK,2022-03-31,2021
8145,08462.HK,2022-03-31,2021
8146,00215.HK,2022-04-01,2021
8147,01972.HK,2022-04-01,2021
8148,01972.HK,2022-04-01,2021
8149,08087.HK,2022-04-01,2021
8150,08385.HK,2022-04-01,2021
8151,08350.HK,2022-04-01,2021
8152,08133.HK,2022-04-01,2021
8153,08430.HK,2022-04-01,2021
8154,08452.HK,2022-04-04,2021
8155,03389.HK,2022-04-04,2021
8156,00111.HK,2022-04-04,2021
8157,00934.HK,2022-04-04,2021
8158,00293.HK,2022-04-04,2021
8159,40580.HK,2022-04-04,2021
