stock_code,ESG_2017_rel_date,ESG_2018_rel_date,ESG_2019_rel_date,ESG_2020_rel_date,ESG_2021_rel_date,ESG_2022_rel_date,ESG_2023_rel_date
00042.HK,NA,NA,NA,NA,30/03/2022,NA,NA
06881.HK,NA,NA,NA,NA,30/03/2022,NA,NA
00788.HK,NA,NA,NA,NA,30/03/2022,NA,NA
00390.HK,NA,NA,NA,NA,30/03/2022,NA,NA
06886.HK,NA,NA,NA,NA,30/03/2022,NA,NA
01398.HK,NA,NA,NA,NA,30/03/2022,NA,NA
04620.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08196.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08403.HK,NA,NA,NA,NA,30/03/2022,NA,NA
03958.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08083.HK,NA,NA,NA,NA,30/03/2022,NA,NA
01053.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08429.HK,NA,NA,NA,NA,30/03/2022,NA,NA
01288.HK,NA,NA,NA,NA,30/03/2022,NA,NA
02611.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08117.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08052.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08151.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08480.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08227.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08310.HK,NA,NA,NA,NA,30/03/2022,NA,NA
00921.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08279.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08502.HK,NA,NA,NA,NA,30/03/2022,NA,NA
00014.HK,NA,NA,NA,NA,30/03/2022,NA,NA
00107.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08405.HK,NA,NA,NA,NA,30/03/2022,NA,NA
00525.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08426.HK,NA,NA,NA,NA,30/03/2022,NA,NA
01217.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08525.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08406.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08308.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08471.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08249.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08420.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08051.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08375.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08311.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08621.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08271.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08123.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08622.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08490.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08239.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08198.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08612.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08162.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08163.HK,NA,NA,NA,NA,30/03/2022,NA,NA
01257.HK,NA,NA,NA,NA,30/03/2022,NA,NA
08547.HK,NA,NA,NA,NA,30/03/2022,NA,NA
02163.HK,NA,NA,NA,NA,30/03/2022,NA,NA
01742.HK,NA,NA,NA,NA,30/03/2022,NA,NA
01330.HK,NA,NA,NA,NA,30/03/2022,NA,NA
03996.HK,NA,NA,NA,NA,30/03/2022,NA,NA
06837.HK,NA,NA,NA,NA,29/03/2022,NA,NA
03898.HK,NA,NA,NA,NA,29/03/2022,NA,NA
01983.HK,NA,NA,NA,NA,29/03/2022,NA,NA
08112.HK,NA,NA,NA,NA,29/03/2022,NA,NA
01905.HK,NA,NA,NA,NA,29/03/2022,NA,NA
08657.HK,NA,NA,NA,NA,29/03/2022,NA,NA
08500.HK,NA,NA,NA,NA,29/03/2022,NA,NA
01988.HK,NA,NA,NA,NA,29/03/2022,NA,NA
00939.HK,NA,NA,NA,NA,29/03/2022,NA,NA
04432.HK,NA,NA,NA,NA,29/03/2022,NA,NA
05802.HK,NA,NA,NA,NA,29/03/2022,NA,NA
40284.HK,NA,NA,NA,NA,29/03/2022,NA,NA
00991.HK,NA,NA,NA,NA,29/03/2022,NA,NA
01211.HK,NA,NA,NA,NA,29/03/2022,NA,NA
02016.HK,NA,NA,NA,NA,29/03/2022,NA,NA
02333.HK,NA,NA,NA,NA,29/03/2022,NA,NA
00548.HK,NA,NA,NA,NA,29/03/2022,NA,NA
01618.HK,NA,NA,NA,NA,29/03/2022,NA,NA
01033.HK,NA,NA,NA,NA,29/03/2022,NA,NA
00598.HK,NA,NA,NA,NA,29/03/2022,NA,NA
08107.HK,NA,NA,NA,NA,29/03/2022,NA,NA
03988.HK,NA,NA,NA,NA,29/03/2022,NA,NA
04619.HK,NA,NA,NA,NA,29/03/2022,NA,NA
08120.HK,NA,NA,NA,NA,29/03/2022,NA,NA
01336.HK,NA,NA,NA,NA,29/03/2022,NA,NA
08540.HK,NA,NA,NA,NA,29/03/2022,NA,NA
08313.HK,NA,NA,NA,NA,29/03/2022,NA,NA
08536.HK,NA,NA,NA,NA,29/03/2022,NA,NA
08526.HK,NA,NA,NA,NA,29/03/2022,NA,NA
08146.HK,NA,NA,NA,NA,29/03/2022,NA,NA
02039.HK,NA,NA,NA,NA,28/03/2022,NA,NA
02068.HK,NA,NA,NA,NA,28/03/2022,NA,NA
08349.HK,NA,NA,NA,NA,28/03/2022,NA,NA
06030.HK,NA,NA,NA,NA,28/03/2022,NA,NA
08257.HK,NA,NA,NA,NA,28/03/2022,NA,NA
01876.HK,NA,NA,NA,NA,28/03/2022,NA,NA
00027.HK,NA,NA,NA,NA,28/03/2022,NA,NA
00752.HK,NA,NA,NA,NA,28/03/2022,NA,NA
08481.HK,NA,NA,NA,NA,28/03/2022,NA,NA
08627.HK,NA,NA,NA,NA,28/03/2022,NA,NA
01088.HK,NA,NA,NA,NA,27/03/2022,NA,NA
00358.HK,NA,NA,NA,NA,27/03/2022,NA,NA
08331.HK,NA,NA,NA,NA,27/03/2022,NA,NA
06099.HK,NA,NA,NA,NA,27/03/2022,NA,NA
00386.HK,NA,NA,NA,NA,27/03/2022,NA,NA
06869.HK,NA,NA,NA,NA,25/03/2022,NA,NA
08521.HK,NA,NA,NA,NA,25/03/2022,NA,NA
03866.HK,NA,NA,NA,NA,25/03/2022,NA,NA
03969.HK,NA,NA,NA,NA,25/03/2022,NA,NA
02208.HK,NA,NA,NA,NA,25/03/2022,NA,NA
01071.HK,NA,NA,NA,NA,25/03/2022,NA,NA
00914.HK,NA,NA,NA,NA,25/03/2022,NA,NA
06818.HK,NA,NA,NA,NA,25/03/2022,NA,NA
40610.HK,NA,NA,NA,NA,25/03/2022,NA,NA
40724.HK,NA,NA,NA,NA,25/03/2022,NA,NA
01112.HK,NA,NA,NA,NA,25/03/2022,NA,NA
03328.HK,NA,NA,NA,NA,25/03/2022,NA,NA
02678.HK,NA,NA,NA,NA,25/03/2022,NA,NA
01329.HK,NA,NA,NA,NA,25/03/2022,NA,NA
00797.HK,NA,NA,NA,NA,25/03/2022,NA,NA
06178.HK,NA,NA,NA,NA,24/03/2022,NA,NA
08059.HK,NA,NA,NA,NA,24/03/2022,NA,NA
00005.HK,NA,NA,NA,NA,24/03/2022,NA,NA
00998.HK,NA,NA,NA,NA,24/03/2022,NA,NA
02383.HK,NA,NA,NA,NA,24/03/2022,NA,NA
00737.HK,NA,NA,NA,NA,24/03/2022,NA,NA
02628.HK,NA,NA,NA,NA,24/03/2022,NA,NA
08483.HK,NA,NA,NA,NA,24/03/2022,NA,NA
08357.HK,NA,NA,NA,NA,23/03/2022,NA,NA
00338.HK,NA,NA,NA,NA,23/03/2022,NA,NA
00323.HK,NA,NA,NA,NA,23/03/2022,NA,NA
08215.HK,NA,NA,NA,NA,23/03/2022,NA,NA
00806.HK,NA,NA,NA,NA,23/03/2022,NA,NA
00929.HK,NA,NA,NA,NA,23/03/2022,NA,NA
00635.HK,NA,NA,NA,NA,23/03/2022,NA,NA
00869.HK,NA,NA,NA,NA,23/03/2022,NA,NA
08348.HK,NA,NA,NA,NA,22/03/2022,NA,NA
02600.HK,NA,NA,NA,NA,22/03/2022,NA,NA
06865.HK,NA,NA,NA,NA,21/03/2022,NA,NA
00874.HK,NA,NA,NA,NA,21/03/2022,NA,NA
03993.HK,NA,NA,NA,NA,NA,NA,NA
00874.HK,NA,NA,NA,NA,18/03/2022,NA,NA
03968.HK,NA,NA,NA,NA,18/03/2022,NA,NA
03918.HK,NA,NA,NA,NA,18/03/2022,NA,NA
01970.HK,NA,NA,NA,NA,18/03/2022,NA,NA
01308.HK,NA,NA,NA,NA,18/03/2022,NA,NA
01816.HK,NA,NA,NA,NA,17/03/2022,NA,NA
02318.HK,NA,NA,NA,NA,17/03/2022,NA,NA
02778.HK,NA,NA,NA,NA,16/03/2022,NA,NA
01523.HK,NA,NA,NA,NA,16/03/2022,NA,NA
00388.HK,NA,NA,NA,NA,14/03/2022,NA,NA
08186.HK,NA,NA,NA,11/03/2022,NA,NA,NA
02343.HK,NA,NA,NA,NA,11/03/2022,NA,NA
00002.HK,NA,NA,NA,NA,11/03/2022,NA,NA
01299.HK,NA,NA,NA,NA,11/03/2022,NA,NA
00763.HK,NA,NA,NA,NA,08/03/2022,NA,NA
08450.HK,NA,NA,NA,28/02/2022,NA,NA,NA
01730.HK,NA,NA,NA,NA,28/02/2022,NA,NA
08007.HK,NA,NA,NA,NA,28/02/2022,NA,NA
06163.HK,NA,NA,NA,NA,25/02/2022,NA,NA
08131.HK,NA,NA,NA,NA,25/02/2022,NA,NA
01953.HK,NA,NA,NA,NA,24/02/2022,NA,NA
08451.HK,NA,NA,NA,NA,08/02/2022,NA,NA
02324.HK,NA,NA,NA,04/02/2022,NA,NA,NA
01593.HK,NA,NA,NA,NA,31/01/2022,NA,NA
06169.HK,NA,NA,NA,NA,31/01/2022,NA,NA
01565.HK,NA,NA,NA,NA,31/01/2022,NA,NA
00382.HK,NA,NA,NA,NA,31/01/2022,NA,NA
06068.HK,NA,NA,NA,NA,31/01/2022,NA,NA
03928.HK,NA,NA,NA,31/01/2022,NA,NA,NA
08383.HK,NA,NA,NA,NA,28/01/2022,NA,NA
00717.HK,NA,NA,NA,28/01/2022,NA,NA,NA
01890.HK,NA,NA,NA,NA,28/01/2022,NA,NA
08366.HK,NA,NA,NA,NA,28/01/2022,NA,NA
01449.HK,NA,NA,NA,NA,27/01/2022,NA,NA
02001.HK,NA,NA,NA,NA,27/01/2022,NA,NA
00860.HK,NA,NA,NA,NA,27/01/2022,NA,NA
01773.HK,NA,NA,NA,NA,26/01/2022,NA,NA
01317.HK,NA,NA,NA,NA,26/01/2022,NA,NA
00756.HK,NA,NA,NA,NA,26/01/2022,NA,NA
01611.HK,NA,NA,NA,NA,25/01/2022,NA,NA
02175.HK,NA,NA,NA,NA,24/01/2022,NA,NA
01161.HK,NA,NA,NA,NA,13/01/2022,NA,NA
00618.HK,NA,NA,NA,12/01/2022,NA,NA,NA
01721.HK,NA,NA,NA,06/01/2022,NA,NA,NA
